index,term,TF,IDF,TF-IDF
7694,lagartija,0.000006,1.871802,0.000012
7695,lagartos,0.000006,1.871802,0.000012
7696,lago,0.000064,1.871802,0.000121
7697,lagrimas,0.000006,1.871802,0.000012
7698,laguna,0.000013,1.871802,0.000024
7699,laid,0.000000,1.466337,0.000000
7700,lake,0.000000,0.167054,0.000000
7701,lalanza,0.000006,1.871802,0.000012
7702,laman,0.000006,1.871802,0.000012
7703,lame,0.000058,1.871802,0.000109
7704,lamentable,0.000019,1.871802,0.000036
7705,lamentables,0.000013,1.871802,0.000024
7706,lamentacio,0.000006,1.871802,0.000012
7707,lamentaciones,0.000006,1.871802,0.000012
7708,lamentar,0.000006,1.871802,0.000012
7709,lamentarse,0.000006,1.871802,0.000012
7710,lamente,0.000006,1.871802,0.000012
7711,lamentos,0.000019,1.871802,0.000036
7712,lamo,0.000013,1.871802,0.000024
7713,lampazos,0.000006,1.871802,0.000012
7714,lana,0.000039,1.871802,0.000072
7715,land,0.000000,1.871802,0.000000
7716,landed,0.000000,0.262364,0.000000
7717,lanternas,0.000006,1.871802,0.000012
7718,lanza,0.000219,1.871802,0.000410
7719,lanzada,0.000013,1.871802,0.000024
7720,lanzando,0.000006,1.871802,0.000012
7721,lanzarote,0.000032,1.871802,0.000060
7722,lanzas,0.000013,1.871802,0.000024
7723,lanzo,0.000122,1.871802,0.000229
7724,lap,0.000000,1.466337,0.000000
7725,lapidarios,0.000006,1.871802,0.000012
7726,lapped,0.000000,1.871802,0.000000
7727,lapping,0.000000,1.871802,0.000000
7728,laredo,0.000006,1.871802,0.000012
7729,larga,0.000071,1.871802,0.000133
7730,largamente,0.000019,1.871802,0.000036
7731,largas,0.000026,1.871802,0.000048
7732,largos,0.000019,1.871802,0.000036
7733,lascivia,0.000006,1.871802,0.000012
7734,lascivo,0.000019,1.871802,0.000036
7735,lascivos,0.000013,1.871802,0.000024
7736,lase,0.000019,1.871802,0.000036
7737,last,0.000000,1.178655,0.000000
7738,lastima,0.000006,1.871802,0.000012
7739,lastimada,0.000045,1.871802,0.000084
7740,lastimado,0.000019,1.871802,0.000036
7741,lastimados,0.000006,1.871802,0.000012
7742,lastimen,0.000006,1.871802,0.000012
7743,lastimera,0.000006,1.871802,0.000012
7744,lastimeras,0.000013,1.871802,0.000024
7745,lastimero,0.000006,1.871802,0.000012
7746,lastimeros,0.000006,1.871802,0.000012
7747,lastimosa,0.000006,1.871802,0.000012
7748,lastimosas,0.000006,1.871802,0.000012
7749,lasting,0.000000,1.178655,0.000000
7750,lata,0.000013,1.871802,0.000024
7751,late,0.000013,1.871802,0.000024
7752,lately,0.000000,1.871802,0.000000
7753,later,0.000000,1.466337,0.000000
7754,lati,0.000006,1.871802,0.000012
7755,latina,0.000013,1.871802,0.000024
7756,latino,0.000006,1.871802,0.000012
7757,latter,0.000000,1.871802,0.000000
7758,latterly,0.000000,1.871802,0.000000
7759,laudem,0.000006,1.871802,0.000012
7760,laura,0.000006,1.871802,0.000012
7761,laurcalco,0.000006,1.871802,0.000012
7762,lauro,0.000006,1.871802,0.000012
7763,lautrec,0.000006,1.871802,0.000012
7764,lavaba,0.000006,1.871802,0.000012
7765,lavadas,0.000006,1.871802,0.000012
7766,lavando,0.000006,1.871802,0.000012
7767,lavar,0.000006,1.871802,0.000012
7768,lavarse,0.000006,1.871802,0.000012
7769,lay,0.000000,0.955511,0.000000
7770,layer,0.000000,1.871802,0.000000
7771,layers,0.000000,1.871802,0.000000
7772,laying,0.000000,1.871802,0.000000
7773,lazada,0.000013,1.871802,0.000024
7774,lazadas,0.000006,1.871802,0.000012
7775,lazarillo,0.000006,1.871802,0.000012
7776,lazo,0.000013,1.871802,0.000024
7777,lazos,0.000013,1.871802,0.000024
7778,le,0.012210,1.871802,0.022854
7779,lea,0.000039,1.871802,0.000072
7780,leading,0.000000,1.466337,0.000000
7781,leal,0.000064,1.871802,0.000121
7782,leales,0.000019,1.871802,0.000036
7783,lealtad,0.000045,1.871802,0.000084
7784,leandra,0.000116,1.871802,0.000217
7785,leap,0.000000,1.871802,0.000000
7786,leapt,0.000000,0.773190,0.000000
7787,learn,0.000000,1.871802,0.000000
7788,learned,0.000000,1.466337,0.000000
7789,least,0.000000,1.871802,0.000000
7790,leave,0.000000,0.619039,0.000000
7791,leaves,0.000000,0.485508,0.000000
7792,leche,0.000006,1.871802,0.000012
7793,lecho,0.000103,1.871802,0.000193
7794,lechos,0.000006,1.871802,0.000012
7795,lecio,0.000013,1.871802,0.000024
7796,lector,0.000013,1.871802,0.000024
7797,lectura,0.000006,1.871802,0.000012
7798,ledani,0.000006,1.871802,0.000012
7799,lee,0.000026,1.871802,0.000048
7800,leedle,0.000013,1.871802,0.000024
7801,leella,0.000013,1.871802,0.000024
7802,leellas,0.000006,1.871802,0.000012
7803,leellos,0.000013,1.871802,0.000024
7804,leer,0.000316,1.871802,0.000591
7805,leeri,0.000006,1.871802,0.000012
7806,leerla,0.000032,1.871802,0.000060
7807,leerle,0.000006,1.871802,0.000012
7808,leerlos,0.000013,1.871802,0.000024
7809,left,0.000000,0.262364,0.000000
7810,legi,0.000084,1.871802,0.000157
7811,legio,0.000006,1.871802,0.000012
7812,legitimo,0.000006,1.871802,0.000012
7813,legua,0.000077,1.871802,0.000145
7814,leguas,0.000110,1.871802,0.000205
7815,lei,0.000309,1.871802,0.000579
7816,leido,0.000006,1.871802,0.000012
7817,leimos,0.000006,1.871802,0.000012
7818,lejos,0.000213,1.871802,0.000398
7819,lela,0.000090,1.871802,0.000169
7820,len,0.000013,1.871802,0.000024
7821,lenceri,0.000006,1.871802,0.000012
7822,lengua,0.000335,1.871802,0.000627
7823,lenguaje,0.000026,1.871802,0.000048
7824,lenguas,0.000052,1.871802,0.000097
7825,lenitivas,0.000006,1.871802,0.000012
7826,lentejas,0.000006,1.871802,0.000012
7827,leo,0.000090,1.871802,0.000169
7828,leonado,0.000013,1.871802,0.000024
7829,leonela,0.000284,1.871802,0.000531
7830,leones,0.000006,1.871802,0.000012
7831,lepanto,0.000006,1.871802,0.000012
7832,lera,0.000135,1.871802,0.000253
7833,les,0.001296,1.871802,0.002425
7834,less,0.000000,0.262364,0.000000
7835,lest,0.000000,1.871802,0.000000
7836,let,0.000000,0.955511,0.000000
7837,letra,0.000129,1.871802,0.000241
7838,letrado,0.000026,1.871802,0.000048
7839,letrados,0.000039,1.871802,0.000072
7840,letras,0.000148,1.871802,0.000278
7841,letting,0.000000,1.466337,0.000000
7842,letura,0.000052,1.871802,0.000097
7843,leva,0.000019,1.871802,0.000036
7844,levadizo,0.000006,1.871802,0.000012
7845,levanta,0.000064,1.871802,0.000121
7846,levantaban,0.000026,1.871802,0.000048
7847,levantada,0.000013,1.871802,0.000024
7848,levantadas,0.000026,1.871802,0.000048
7849,levantado,0.000064,1.871802,0.000121
7850,levantados,0.000006,1.871802,0.000012
7851,levantalla,0.000006,1.871802,0.000012
7852,levantaos,0.000006,1.871802,0.000012
7853,levantar,0.000071,1.871802,0.000133
7854,levantare,0.000019,1.871802,0.000036
7855,levantarla,0.000013,1.871802,0.000024
7856,levantarle,0.000013,1.871802,0.000024
7857,levantaron,0.000032,1.871802,0.000060
7858,levantarse,0.000058,1.871802,0.000109
7859,levantase,0.000026,1.871802,0.000048
7860,levantastes,0.000006,1.871802,0.000012
7861,levante,0.000026,1.871802,0.000048
7862,levanten,0.000006,1.871802,0.000012
7863,levanto,0.000142,1.871802,0.000265
7864,leve,0.000006,1.871802,0.000012
7865,leventes,0.000006,1.871802,0.000012
7866,ley,0.000071,1.871802,0.000133
7867,leye,0.000032,1.871802,0.000060
7868,leyenda,0.000026,1.871802,0.000048
7869,leyendo,0.000064,1.871802,0.000121
7870,leyentes,0.000006,1.871802,0.000012
7871,leyera,0.000006,1.871802,0.000012
7872,leyere,0.000019,1.871802,0.000036
7873,leyeren,0.000026,1.871802,0.000048
7874,leyes,0.000110,1.871802,0.000205
7875,leyese,0.000032,1.871802,0.000060
7876,leyo,0.000058,1.871802,0.000109
7877,lez,0.000032,1.871802,0.000060
7878,lgame,0.000006,1.871802,0.000012
7879,li,0.000135,1.871802,0.000253
7880,liaba,0.000006,1.871802,0.000012
7881,liberal,0.000058,1.871802,0.000109
7882,liberales,0.000006,1.871802,0.000012
7883,liberalidad,0.000071,1.871802,0.000133
7884,liberalmente,0.000013,1.871802,0.000024
7885,libertad,0.000361,1.871802,0.000676
7886,libertador,0.000026,1.871802,0.000048
7887,libertados,0.000006,1.871802,0.000012
7888,liberto,0.000006,1.871802,0.000012
7889,libra,0.000006,1.871802,0.000012
7890,librados,0.000013,1.871802,0.000024
7891,libranza,0.000026,1.871802,0.000048
7892,librar,0.000019,1.871802,0.000036
7893,librara,0.000006,1.871802,0.000012
7894,librari,0.000006,1.871802,0.000012
7895,librarle,0.000006,1.871802,0.000012
7896,librarme,0.000006,1.871802,0.000012
7897,libraros,0.000006,1.871802,0.000012
7898,librase,0.000006,1.871802,0.000012
7899,libre,0.000168,1.871802,0.000314
7900,librea,0.000006,1.871802,0.000012
7901,libremente,0.000026,1.871802,0.000048
7902,libreri,0.000006,1.871802,0.000012
7903,libres,0.000052,1.871802,0.000097
7904,librillo,0.000052,1.871802,0.000097
7905,libro,0.000303,1.871802,0.000567
7906,libros,0.000709,1.871802,0.001327
7907,lica,0.000045,1.871802,0.000084
7908,licas,0.000026,1.871802,0.000048
7909,licencia,0.000142,1.871802,0.000265
7910,licenciado,0.000200,1.871802,0.000374
7911,licio,0.000006,1.871802,0.000012
7912,licito,0.000006,1.871802,0.000012
7913,lico,0.000026,1.871802,0.000048
7914,licor,0.000052,1.871802,0.000097
7915,lidas,0.000006,1.871802,0.000012
7916,lides,0.000006,1.871802,0.000012
7917,liebre,0.000006,1.871802,0.000012
7918,lienzo,0.000064,1.871802,0.000121
7919,lienzos,0.000006,1.871802,0.000012
7920,life,0.000000,0.167054,0.000000
7921,lift,0.000000,1.871802,0.000000
7922,lifted,0.000000,0.167054,0.000000
7923,liga,0.000026,1.871802,0.000048
7924,ligados,0.000006,1.871802,0.000012
7925,ligadura,0.000006,1.871802,0.000012
7926,ligas,0.000006,1.871802,0.000012
7927,ligera,0.000045,1.871802,0.000084
7928,ligeramente,0.000013,1.871802,0.000024
7929,ligeras,0.000019,1.871802,0.000036
7930,ligereza,0.000097,1.871802,0.000181
7931,ligero,0.000019,1.871802,0.000036
7932,ligeros,0.000006,1.871802,0.000012
7933,light,0.000000,0.167054,0.000000
7934,lighter,0.000000,0.167054,0.000000
7935,lightly,0.000000,1.466337,0.000000
7936,ligi,0.000006,1.871802,0.000012
7937,ligitima,0.000006,1.871802,0.000012
7938,lijera,0.000006,1.871802,0.000012
7939,like,0.000000,0.080043,0.000000
7940,liked,0.000000,0.955511,0.000000
7941,likely,0.000000,1.871802,0.000000
7942,likewise,0.000000,1.871802,0.000000
7943,lima,0.000006,1.871802,0.000012
7944,limitada,0.000006,1.871802,0.000012
7945,limitados,0.000006,1.871802,0.000012
7946,limited,0.000000,1.466337,0.000000
7947,limosna,0.000006,1.871802,0.000012
7948,limpia,0.000052,1.871802,0.000097
7949,limpiado,0.000006,1.871802,0.000012
7950,limpiar,0.000013,1.871802,0.000024
7951,limpiarlas,0.000006,1.871802,0.000012
7952,limpiarme,0.000006,1.871802,0.000012
7953,limpiarse,0.000006,1.871802,0.000012
7954,limpias,0.000026,1.871802,0.000048
7955,limpie,0.000006,1.871802,0.000012
7956,limpieza,0.000013,1.871802,0.000024
7957,limpio,0.000071,1.871802,0.000133
7958,linaje,0.000110,1.871802,0.000205
7959,linajes,0.000019,1.871802,0.000036
7960,lince,0.000006,1.871802,0.000012
7961,linda,0.000052,1.871802,0.000097
7962,lindas,0.000013,1.871802,0.000024
7963,lindezas,0.000006,1.871802,0.000012
7964,lindos,0.000006,1.871802,0.000012
7965,line,0.000000,0.773190,0.000000
7966,lined,0.000000,1.871802,0.000000
7967,lingered,0.000000,1.871802,0.000000
7968,lingers,0.000000,1.871802,0.000000
7969,lino,0.000006,1.871802,0.000012
7970,lio,0.000006,1.871802,0.000012
7971,lirgandeo,0.000006,1.871802,0.000012
7972,lirio,0.000006,1.871802,0.000012
7973,lisa,0.000006,1.871802,0.000012
7974,lisas,0.000006,1.871802,0.000012
7975,liso,0.000006,1.871802,0.000012
7976,lista,0.000006,1.871802,0.000012
7977,listos,0.000013,1.871802,0.000024
7978,litado,0.000013,1.871802,0.000024
7979,litera,0.000032,1.871802,0.000060
7980,lito,0.000006,1.871802,0.000012
7981,little,0.000000,0.619039,0.000000
7982,lived,0.000000,1.871802,0.000000
7983,lives,0.000000,1.466337,0.000000
7984,livianas,0.000013,1.871802,0.000024
7985,liviandad,0.000019,1.871802,0.000036
7986,liviano,0.000006,1.871802,0.000012
7987,lixmarte,0.000026,1.871802,0.000048
7988,liza,0.000013,1.871802,0.000024
7989,lizos,0.000006,1.871802,0.000012
7990,ll,0.000000,1.871802,0.000000
7991,lla,0.000116,1.871802,0.000217
7992,llaga,0.000006,1.871802,0.000012
7993,llagada,0.000006,1.871802,0.000012
7994,llagado,0.000006,1.871802,0.000012
7995,llagas,0.000006,1.871802,0.000012
7996,llama,0.000239,1.871802,0.000446
7997,llamaba,0.000290,1.871802,0.000543
7998,llamaban,0.000045,1.871802,0.000084
7999,llamabas,0.000006,1.871802,0.000012
8000,llamad,0.000006,1.871802,0.000012
8001,llamada,0.000039,1.871802,0.000072
8002,llamadme,0.000006,1.871802,0.000012
8003,llamado,0.000148,1.871802,0.000278
8004,llamados,0.000013,1.871802,0.000024
8005,llamamos,0.000019,1.871802,0.000036
8006,llaman,0.000206,1.871802,0.000386
8007,llamando,0.000045,1.871802,0.000084
8008,llamar,0.000155,1.871802,0.000290
8009,llamara,0.000013,1.871802,0.000024
8010,llamare,0.000006,1.871802,0.000012
8011,llamari,0.000013,1.871802,0.000024
8012,llamarla,0.000019,1.871802,0.000036
8013,llamarle,0.000019,1.871802,0.000036
8014,llamarme,0.000006,1.871802,0.000012
8015,llamaron,0.000032,1.871802,0.000060
8016,llamarse,0.000052,1.871802,0.000097
8017,llamarte,0.000013,1.871802,0.000024
8018,llamas,0.000013,1.871802,0.000024
8019,llamase,0.000026,1.871802,0.000048
8020,llamaste,0.000006,1.871802,0.000012
8021,llamda,0.000006,1.871802,0.000012
8022,llame,0.000019,1.871802,0.000036
8023,llamen,0.000006,1.871802,0.000012
8024,llamo,0.000103,1.871802,0.000193
8025,llana,0.000013,1.871802,0.000024
8026,llaneza,0.000013,1.871802,0.000024
8027,llano,0.000045,1.871802,0.000084
8028,llanos,0.000013,1.871802,0.000024
8029,llanto,0.000058,1.871802,0.000109
8030,llantos,0.000006,1.871802,0.000012
8031,llanura,0.000006,1.871802,0.000012
8032,llas,0.000006,1.871802,0.000012
8033,llave,0.000013,1.871802,0.000024
8034,llaves,0.000019,1.871802,0.000036
8035,lle,0.000052,1.871802,0.000097
8036,llega,0.000155,1.871802,0.000290
8037,llegaba,0.000097,1.871802,0.000181
8038,llegaban,0.000039,1.871802,0.000072
8039,llegad,0.000006,1.871802,0.000012
8040,llegada,0.000019,1.871802,0.000036
8041,llegado,0.000129,1.871802,0.000241
8042,llegamos,0.000039,1.871802,0.000072
8043,llegan,0.000026,1.871802,0.000048
8044,llegando,0.000148,1.871802,0.000278
8045,llegaos,0.000006,1.871802,0.000012
8046,llegar,0.000258,1.871802,0.000483
8047,llegara,0.000052,1.871802,0.000097
8048,llegare,0.000013,1.871802,0.000024
8049,llegaren,0.000013,1.871802,0.000024
8050,llegari,0.000006,1.871802,0.000012
8051,llegaron,0.000181,1.871802,0.000338
8052,llegarse,0.000006,1.871802,0.000012
8053,llegas,0.000006,1.871802,0.000012
8054,llegase,0.000039,1.871802,0.000072
8055,llegasen,0.000032,1.871802,0.000060
8056,llegaste,0.000013,1.871802,0.000024
8057,llego,0.000638,1.871802,0.001195
8058,llegue,0.000129,1.871802,0.000241
8059,llena,0.000077,1.871802,0.000145
8060,llenaron,0.000006,1.871802,0.000012
8061,llenas,0.000052,1.871802,0.000097
8062,lleno,0.000187,1.871802,0.000350
8063,llenos,0.000052,1.871802,0.000097
8064,lleva,0.000219,1.871802,0.000410
8065,llevaba,0.000187,1.871802,0.000350
8066,llevaban,0.000110,1.871802,0.000205
8067,llevada,0.000006,1.871802,0.000012
8068,llevadas,0.000006,1.871802,0.000012
8069,llevadle,0.000006,1.871802,0.000012
8070,llevado,0.000122,1.871802,0.000229
8071,llevados,0.000026,1.871802,0.000048
8072,llevalla,0.000006,1.871802,0.000012
8073,llevalle,0.000006,1.871802,0.000012
8074,llevallos,0.000006,1.871802,0.000012
8075,llevamos,0.000019,1.871802,0.000036
8076,llevan,0.000122,1.871802,0.000229
8077,llevando,0.000071,1.871802,0.000133
8078,llevar,0.000329,1.871802,0.000615
8079,llevara,0.000019,1.871802,0.000036
8080,llevaran,0.000006,1.871802,0.000012
8081,llevare,0.000039,1.871802,0.000072
8082,llevari,0.000045,1.871802,0.000084
8083,llevarla,0.000006,1.871802,0.000012
8084,llevarle,0.000045,1.871802,0.000084
8085,llevarlo,0.000006,1.871802,0.000012
8086,llevarlos,0.000006,1.871802,0.000012
8087,llevarme,0.000013,1.871802,0.000024
8088,llevaron,0.000026,1.871802,0.000048
8089,llevarse,0.000006,1.871802,0.000012
8090,llevas,0.000019,1.871802,0.000036
8091,llevase,0.000064,1.871802,0.000121
8092,llevasen,0.000006,1.871802,0.000012
8093,llevaste,0.000019,1.871802,0.000036
8094,lleve,0.000058,1.871802,0.000109
8095,lleven,0.000026,1.871802,0.000048
8096,lleves,0.000006,1.871802,0.000012
8097,llevo,0.000193,1.871802,0.000362
8098,llo,0.000019,1.871802,0.000036
8099,llora,0.000013,1.871802,0.000024
8100,lloraba,0.000032,1.871802,0.000060
8101,lloraban,0.000006,1.871802,0.000012
8102,llorado,0.000013,1.871802,0.000024
8103,llorados,0.000006,1.871802,0.000012
8104,llorando,0.000006,1.871802,0.000012
8105,llorar,0.000122,1.871802,0.000229
8106,llorara,0.000006,1.871802,0.000012
8107,lloraran,0.000006,1.871802,0.000012
8108,llorarla,0.000013,1.871802,0.000024
8109,llore,0.000013,1.871802,0.000024
8110,lloro,0.000045,1.871802,0.000084
8111,lloros,0.000013,1.871802,0.000024
8112,llorosos,0.000006,1.871802,0.000012
8113,llos,0.000006,1.871802,0.000012
8114,llover,0.000032,1.871802,0.000060
8115,llovi,0.000013,1.871802,0.000024
8116,llovida,0.000013,1.871802,0.000024
8117,lloviese,0.000013,1.871802,0.000024
8118,llovio,0.000006,1.871802,0.000012
8119,llueve,0.000006,1.871802,0.000012
8120,lmese,0.000006,1.871802,0.000012
8121,loa,0.000006,1.871802,0.000012
8122,loable,0.000006,1.871802,0.000012
8123,loado,0.000006,1.871802,0.000012
8124,loba,0.000013,1.871802,0.000024
8125,lobas,0.000006,1.871802,0.000012
8126,lobo,0.000013,1.871802,0.000024
8127,lobos,0.000013,1.871802,0.000024
8128,loca,0.000006,1.871802,0.000012
8129,locked,0.000000,0.955511,0.000000
8130,loco,0.000271,1.871802,0.000507
8131,locos,0.000019,1.871802,0.000036
8132,locura,0.000277,1.871802,0.000519
8133,locuras,0.000135,1.871802,0.000253
8134,lodo,0.000019,1.871802,0.000036
8135,lofraso,0.000006,1.871802,0.000012
8136,logas,0.000006,1.871802,0.000012
8137,logo,0.000006,1.871802,0.000012
8138,logos,0.000006,1.871802,0.000012
8139,lograse,0.000006,1.871802,0.000012
8140,loma,0.000006,1.871802,0.000012
8141,lombardia,0.000006,1.871802,0.000012
8142,lomo,0.000006,1.871802,0.000012
8143,lomos,0.000019,1.871802,0.000036
8144,long,0.000000,0.167054,0.000000
8145,longer,0.000000,1.466337,0.000000
8146,lonja,0.000006,1.871802,0.000012
8147,look,0.000000,0.619039,0.000000
8148,looked,0.000000,0.773190,0.000000
8149,looking,0.000000,1.178655,0.000000
8150,looks,0.000000,1.871802,0.000000
8151,loor,0.000006,1.871802,0.000012
8152,loos,0.000006,1.871802,0.000012
8153,lope,0.000026,1.871802,0.000048
8154,lorenzo,0.000045,1.871802,0.000084
8155,loriga,0.000006,1.871802,0.000012
8156,losa,0.000013,1.871802,0.000024
8157,lose,0.000000,1.871802,0.000000
8158,lost,0.000000,1.466337,0.000000
8159,lot,0.000006,1.871802,0.000012
8160,lotario,0.000915,1.871802,0.001713
8161,loud,0.000000,0.955511,0.000000
8162,loved,0.000000,1.178655,0.000000
8163,lovi,0.000006,1.871802,0.000012
8164,low,0.000000,1.178655,0.000000
8165,lower,0.000000,1.871802,0.000000
8166,lpalos,0.000006,1.871802,0.000012
8167,lsamo,0.000110,1.871802,0.000205
8168,ltd,0.000000,1.871802,0.000000
8169,ltera,0.000006,1.871802,0.000012
8170,ltima,0.000026,1.871802,0.000048
8171,ltimamente,0.000019,1.871802,0.000036
8172,ltimas,0.000006,1.871802,0.000012
8173,ltimo,0.000077,1.871802,0.000145
8174,luce,0.000006,1.871802,0.000012
8175,lucero,0.000006,1.871802,0.000012
8176,luces,0.000006,1.871802,0.000012
8177,lucidi,0.000006,1.871802,0.000012
8178,luciente,0.000026,1.871802,0.000048
8179,lucientes,0.000006,1.871802,0.000012
8180,lucios,0.000006,1.871802,0.000012
8181,lucrecia,0.000013,1.871802,0.000024
8182,ludovico,0.000006,1.871802,0.000012
8183,luego,0.001496,1.871802,0.002799
8184,luen,0.000006,1.871802,0.000012
8185,luenga,0.000019,1.871802,0.000036
8186,luengas,0.000006,1.871802,0.000012
8187,luengo,0.000013,1.871802,0.000024
8188,luengos,0.000039,1.871802,0.000072
8189,lugar,0.001135,1.871802,0.002124
8190,lugares,0.000090,1.871802,0.000169
8191,luis,0.000251,1.871802,0.000471
8192,lumbre,0.000026,1.871802,0.000048
